,id,name,slug,website,place,functioning,secure,country,mp3,place_name,place_geo,place_geo_x,place_geo_y,geometry,len_mp3,trail_mp3
4453,y6b9wNJ5,Radio Onyx,radio-onyx,http://www.radioonyx.org,"{'name': 'Lugano', 'geo': [8.951051999999999, 46.0036778]}",True,False,Switzerland,http://nr4.newradio.it:9432/stream,Lugano,"[8.951051999999999, 46.0036778]",8.951051999999999,46.0036778,POINT (8.951051999999999 46.0036778),34,True
4454,S3StZcYg,RSI Radio Rete Uno,rsi,http://www.rsi.ch/rete-uno/,"{'name': 'Lugano', 'geo': [8.951051999999999, 46.0036778]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/reteuno/mp3_128,Lugano,"[8.951051999999999, 46.0036778]",8.951051999999999,46.0036778,POINT (8.951051999999999 46.0036778),42,True
4455,qkJ2TGzW,RSI Rete Tre,rsi-rete-tre,https://www.rsi.ch,"{'name': 'Lugano', 'geo': [8.951051999999999, 46.0036778]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/retetre/mp3_128,Lugano,"[8.951051999999999, 46.0036778]",8.951051999999999,46.0036778,POINT (8.951051999999999 46.0036778),42,True
4456,rjqPCiEy,Italia Dance Music,italia-dance-music,http://www.italiadancemusic.com/,"{'name': 'Genoa', 'geo': [8.946256, 44.4056499]}",True,False,Italy,http://91.121.118.99:8032/stream2,Genoa,"[8.946256, 44.4056499]",8.946256,44.4056499,POINT (8.946256 44.4056499),33,True
4458,3Kj2skYH,Radio Jeans - 97.5 FM,radiojeans,http://www.radiojeans.net/it,"{'name': 'Genoa', 'geo': [8.946256, 44.4056499]}",True,False,Italy,http://stream.mandragola.com/radiojeans,Genoa,"[8.946256, 44.4056499]",8.946256,44.4056499,POINT (8.946256 44.4056499),39,True
4461,Vv7joun3,Triquency Campus Radio,triquency,http://www.triquency.de/,"{'name': 'Lemgo', 'geo': [8.9018625, 52.0266732]}",True,False,Germany,http://kelinda.skim.hs-owl.de:8000/live128.mp3?.mp3=,Lemgo,"[8.9018625, 52.0266732]",8.9018625,52.0266732,POINT (8.9018625 52.0266732),52,True
4463,dIfs9RTI,Limfjord Plus,limfjordplus,http://www.limfjordplus.dk/,"{'name': 'Nykobing Mors', 'geo': [8.857441699999999, 56.7955597]}",True,False,Denmark,http://media.limfjordnetradio.dk/plus128,Nykobing Mors,"[8.857441699999999, 56.7955597]",8.857441699999999,56.7955597,POINT (8.857441699999999 56.7955597),40,True
4464,7ZC6nFrv,Radio Limfjord,radiolimfjord,http://www.radiolimfjord.dk/,"{'name': 'Nykobing Mors', 'geo': [8.857441699999999, 56.7955597]}",True,False,Denmark,http://media.wlmm.dk/limfjord?.mp3=,Nykobing Mors,"[8.857441699999999, 56.7955597]",8.857441699999999,56.7955597,POINT (8.857441699999999 56.7955597),35,True
4466,gFReAOQH,Radio Zürisee ,radio,http://www.radio.ch/,"{'name': 'Rapperswil-Jona', 'geo': [8.8186672, 47.2243186]}",True,False,Switzerland,http://radio.netstream.ch/radiozuerisee128k,Rapperswil-Jona,"[8.8186672, 47.2243186]",8.8186672,47.2243186,POINT (8.8186672 47.2243186),43,True
4467,EGs6wnjl,AngelsFox-Radio,angelsfox-radio,http://www.angelsfox-radio.de,"{'name': 'Bremen', 'geo': [8.8016937, 53.07929619999999]}",True,False,Germany,http://213.239.219.50/afr128.mp3,Bremen,"[8.8016937, 53.07929619999999]",8.8016937,53.07929619999999,POINT (8.8016937 53.07929619999999),32,True
4472,Wyyf5Aqq,89.8 Energy Bremen FM,energy,http://www.energy.de,"{'name': 'Bremen', 'geo': [8.8016937, 53.07929619999999]}",True,False,Germany,http://ffn-de-hz-fal-stream10-cluster01.radiohost.de/energybremen_mp3-192,Bremen,"[8.8016937, 53.07929619999999]",8.8016937,53.07929619999999,POINT (8.8016937 53.07929619999999),73,True
4473,IVKyJDno,97.6 FluxFM,fluxfm,http://www.fluxfm.de/,"{'name': 'Bremen', 'geo': [8.8016937, 53.07929619999999]}",True,False,Germany,http://fluxfm.hoerradar.de/fluxfm-berlin,Bremen,"[8.8016937, 53.07929619999999]",8.8016937,53.07929619999999,POINT (8.8016937 53.07929619999999),40,True
4476,JPnMeWAI,Radio Weser.TV,radioweser,http://www.radioweser.tv,"{'name': 'Bremen', 'geo': [8.8016937, 53.07929619999999]}",True,False,Germany,http://radiocast-radiowesertv.video-stream-hosting.de:8000/rwtvhb,Bremen,"[8.8016937, 53.07929619999999]",8.8016937,53.07929619999999,POINT (8.8016937 53.07929619999999),65,True
4477,Ah2BrE6X,Radio Fiume Ticino,radioticino,http://www.radioticino.ch,"{'name': 'Locarno', 'geo': [8.7942643, 46.16699879999999]}",True,False,Switzerland,http://178.209.40.106:8002/stream,Locarno,"[8.7942643, 46.16699879999999]",8.7942643,46.16699879999999,POINT (8.7942643 46.16699879999999),33,True
4478,AyhmjSZ0,Life Channel,lifechannel,http://www.lifechannel.ch/,"{'name': 'Pfäffikon', 'geo': [8.7866772, 47.3661671]}",True,False,Switzerland,http://mp3.lifechannel.ch/LC128?.mp3=,Pfäffikon,"[8.7866772, 47.3661671]",8.7866772,47.3661671,POINT (8.7866772 47.3661671),37,True
4479,8SCdgcp0,Radio Libera Macomer,radio-libera-macomer,http://www.macomeradiolibera.it,"{'name': 'Macomer', 'geo': [8.777309, 40.2662245]}",True,False,Italy,http://91.134.147.168:9974/home,Macomer,"[8.777309, 40.2662245]",8.777309,40.2662245,POINT (8.777309000000001 40.2662245),31,True
4480,6ohbAneJ,Radio Macomer Centrale,radio-macomer-centrale,http://www.radiomacomer.com,"{'name': 'Macomer', 'geo': [8.777309, 40.2662245]}",True,False,Italy,http://shoutcast.streamingmedia.it:7096/stream,Macomer,"[8.777309, 40.2662245]",8.777309,40.2662245,POINT (8.777309000000001 40.2662245),46,True
4481,9Sa0GAn4,Radio Gafsa,radio-gafsa,http://www.radiogafsa.tn,"{'name': 'Gafsa', 'geo': [8.7756556, 34.4311398]}",True,False,Tunisia,http://rtstream.tanitweb.com/gafsa,Gafsa,"[8.7756556, 34.4311398]",8.7756556,34.4311398,POINT (8.7756556 34.4311398),34,True
4482,ZsZLa9kC,"Radio Unerhort 90,1",radio-unerhort-90-1,http://www.radio-rum.de,"{'name': 'Marburg', 'geo': [8.7667933, 50.8021728]}",True,False,Germany,http://stream.radio-rum.de:8000/rum.mp3,Marburg,"[8.7667933, 50.8021728]",8.7667933,50.8021728,POINT (8.7667933 50.8021728),39,True
4483,dNDJT9IY,L'UniCo FM,l-unico,http://www.l-unico.de/,"{'name': 'Paderborn', 'geo': [8.757509299999999, 51.7189205]}",True,False,Germany,http://icecast.l-uni.co:8001/lunico_high_ogg,Paderborn,"[8.757509299999999, 51.7189205]",8.757509299999999,51.7189205,POINT (8.757509299999999 51.7189205),44,True
4485,HU4qjyuZ,Radio Calvi Citadelle,radiocalvi,http://www.radiocalvi.fr/,"{'name': 'Calvi', 'geo': [8.757221999999999, 42.567651]}",True,False,France,http://37.59.104.28:8020/rcc.mp3,Calvi,"[8.757221999999999, 42.567651]",8.757221999999999,42.567651,POINT (8.757221999999999 42.567651),32,True
4486,Ftud3yCU,Hit Radio FFH,ffh,http://www.ffh.de,"{'name': 'Bad Vilbel', 'geo': [8.739480499999999, 50.18233559999999]}",True,False,Germany,http://mp3.ffh.de/radioffh/hqlivestream.mp3,Bad Vilbel,"[8.739480499999999, 50.18233559999999]",8.739480499999999,50.18233559999999,POINT (8.739480499999999 50.18233559999999),43,True
4490,5yHDWlLr,Radio Top,radiotop,http://www.radiotop.ch,"{'name': 'Winterthur', 'geo': [8.723688899999999, 47.4988196]}",True,False,Switzerland,http://icecast.radiotop.ch/radiotop_128,Winterthur,"[8.723688899999999, 47.4988196]",8.723688899999999,47.4988196,POINT (8.723688899999999 47.4988196),39,True
4491,rC9QqJ8C,Radio Top Two,toponline,http://www.toponline.ch/,"{'name': 'Winterthur', 'geo': [8.723688899999999, 47.4988196]}",True,False,Switzerland,http://icecast.radiotop.ch/toptwo_128,Winterthur,"[8.723688899999999, 47.4988196]",8.723688899999999,47.4988196,POINT (8.723688899999999 47.4988196),37,True
4492,er8ziLGN,Kanal 8610,kanal-8610,http://www.kanal860.org,"{'name': 'Uster', 'geo': [8.7178739, 47.3482747]}",True,False,Switzerland,http://kanal8610.ice.infomaniak.ch/kanal8610-128.mp3,Uster,"[8.7178739, 47.3482747]",8.7178739,47.3482747,POINT (8.717873900000001 47.3482747),52,True
4493,yJM5qexa,Radio Kef FM 96.8,le-kef,http://www.radiokef.tn,"{'name': 'El Kef', 'geo': [8.7095789, 36.1679648]}",True,False,Tunisia,http://rtstream.tanitweb.com/kef,El Kef,"[8.7095789, 36.1679648]",8.7095789,36.1679648,POINT (8.7095789 36.1679648),32,True
4494,dIxPLQfN,WALTS WELT,walts-welt,http://waltswelt.com,"{'name': 'Richterswil', 'geo': [8.707069100000012, 47.2053892]}",True,False,Switzerland,http://waltswelt.out.airtime.pro:8000/waltswelt_a,Richterswil,"[8.707069100000012, 47.2053892]",8.707069100000012,47.2053892,POINT (8.707069100000012 47.2053892),49,True
4495,lT92ECHS,Radio City,radio-city,https://www.radiocity.it,"{'name': ""Castelletto d'Orba"", 'geo': [8.705760699999999, 44.6841945]}",True,False,Italy,http://onair7.xdevel.com:6990/1,Castelletto d'Orba,"[8.705760699999999, 44.6841945]",8.705760699999999,44.6841945,POINT (8.705760699999999 44.6841945),31,True
4499,nbzkTp0f,Harmony FM ,harmonyfm,http://www.harmonyfm.de/,"{'name': 'Frankfurt am Main', 'geo': [8.6821267, 50.1109221]}",True,False,Germany,http://mp3.harmonyfm.de/harmonyfm/hqlivestream.mp3,Frankfurt am Main,"[8.6821267, 50.1109221]",8.6821267,50.1109221,POINT (8.6821267 50.1109221),50,True
4506,AN3bRkdC,Planet Radio Black Beats,planetradio,http://planetradio.de,"{'name': 'Frankfurt am Main', 'geo': [8.6821267, 50.1109221]}",True,False,Germany,http://mp3.planetradio.de/plrchannels/hqblackbeats.mp3?.mp3=,Frankfurt am Main,"[8.6821267, 50.1109221]",8.6821267,50.1109221,POINT (8.6821267 50.1109221),60,True
4507,f5a7DvhT,Radio X Frankfurt,radiox,http://www.radiox.de,"{'name': 'Frankfurt am Main', 'geo': [8.6821267, 50.1109221]}",True,False,Germany,http://radiox.istmein.de:8000/live?.mp3=,Frankfurt am Main,"[8.6821267, 50.1109221]",8.6821267,50.1109221,POINT (8.6821267 50.1109221),40,True
4508,57NLlLjp,Radio SOS,sos-radio,http://www.sos-radio.net/,"{'name': 'Frankfurt am Main', 'geo': [8.6821267, 50.1109221]}",True,False,Germany,http://stream.sos-radio.net/128,Frankfurt am Main,"[8.6821267, 50.1109221]",8.6821267,50.1109221,POINT (8.6821267 50.1109221),31,True
4510,H3YaCAAb,Foxradio.eu,foxradio-eu,http://www.foxradio.eu,"{'name': 'Heidelberg', 'geo': [8.6724335, 49.3987524]}",True,False,Germany,http://i4.streams.ovh:8015/;?1570178342189=,Heidelberg,"[8.6724335, 49.3987524]",8.6724335,49.3987524,POINT (8.6724335 49.3987524),43,True
4511,Z6QPJVzr,Radio Darmstadt,radiodarmstadt,http://www.radiodarmstadt.de/,"{'name': 'Darmstadt', 'geo': [8.6511929, 49.8728253]}",True,False,Germany,http://stream.radiodarmstadt.de:8000/radar.mp3,Darmstadt,"[8.6511929, 49.8728253]",8.6511929,49.8728253,POINT (8.6511929 49.8728253),46,True
4513,lbfE6w2C,DR P4 Midt & Vest ,dr,http://www.dr.dk/p4/vest/,"{'name': 'Holstebro', 'geo': [8.621727, 56.36153400000001]}",True,False,Denmark,http://live-icy.gss.dr.dk:8000/A/A09L.mp3,Holstebro,"[8.621727, 56.36153400000001]",8.621727,56.36153400000001,POINT (8.621727 56.36153400000001),41,True
4517,kMRUx3Yn,Classic FM Struer,classic-fm-struer,http://www.classicfm.dk,"{'name': 'Struer', 'geo': [8.589932999999974, 56.48493]}",True,False,Denmark,http://netradio.vlr.dk/classicstruer,Struer,"[8.589932999999974, 56.48493]",8.589932999999974,56.48493,POINT (8.589932999999974 56.48493),36,True
4518,gDiL5Igd,Radio Neckarburg,radio-neckarburg,http://www.radio-neckarburg.de/,"{'name': 'Oberndorf am Neckar', 'geo': [8.5765805, 48.2946154]}",True,False,Germany,http://81.201.157.218/monitoring/rnblivestream.mp3,Oberndorf am Neckar,"[8.5765805, 48.2946154]",8.5765805,48.2946154,POINT (8.5765805 48.2946154),50,True
4519,8MV675nU,Radio Del Golfo,radio-del-golfo,http://www.radiodelgolfo.net/index.phtml,"{'name': 'Sassari', 'geo': [8.5556826, 40.7259269]}",True,False,Italy,http://92.222.155.230:5006/stream,Sassari,"[8.5556826, 40.7259269]",8.5556826,40.7259269,POINT (8.555682600000001 40.7259269),33,True
4520,x5KLSwFX,1.FM Gorilla FM,1,http://www.1.fm/station/gorillafm,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://sc-gorillafm.1.fm:10020/?.mp3=,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),37,True
4522,2i9eflZ7,Airport Scanner - LSZH Zürich Int - Radar,airport-scanner-lszh-zuerich-int-radar,https://www.liveatc.net/search/?icao=LSZH+,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://s1.fmt2.liveatc.net/lszh_radar,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),37,True
4523,uk2Z7DqB,Ambi Nature Radio,ambi-nature-radio,https://www.ambinatureradio.com,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://94.23.252.14:8067/stream,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),31,True
4524,85IATKPr,Audioasyl,audioasyl,http://audioasyl.net,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.audioasyl.net:8000/audioasyl,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),42,True
4526,h-Yz4C7e,Energy Zürich,energy-zuerich,https://energy.ch,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://energyzuerich.ice.infomaniak.ch/energyzuerich-high.mp3,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),61,True
4527,LTBqUeVl,Energy Girl,energyzueri,http://www.energyzueri.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://energygirl.ice.infomaniak.ch/energygirl-high.mp3?.mp3=,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),61,True
4528,n5mpFntx,GDS.FM,gds-fm,http://gds.fm/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://gdsfm.out.airtime.pro:8000/gdsfm_a,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),41,True
4529,9NTvoU9l,Radio LoRa,lora,http://www.lora.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://lora.ice.infomaniak.ch/lora.mp3,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),38,True
4530,RoOxDKNx,My105 Rock,my105,http://www.my105.ch/rock,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream01.my105.ch/my105rock.mp3?.mp3=,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),44,True
4531,RvHSRPER,One FM,onefm,http://www.onefm.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://onefm.ice.infomaniak.ch/onefm-high,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),41,True
4533,PVZGCr97,R102,r102,http://r102.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://94.23.66.155:9334/stream,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),31,True
4534,2pdi2uto,Radio Maria Deutschschweiz,radio-maria-deutschschweiz,http://www.radiomaria.ch,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://player.radio-maria.ch:9000/radiomaria_lo,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),47,True
4535,oDvG4GS9,Radio 1,radio1,http://www.radio1.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://radio.netstream.ch/128k,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),30,True
4536,F7irHZdA,Radio 24 ,radio24,http://www.radio24.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://icecastgreen.argovia.ch:8080/radio24,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),43,True
4538,q1P4d7LP,Radio Fribourg,radiofr,http://www.radiofr.ch,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://radiofribourg.ice.infomaniak.ch/radiofribourg-high,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),57,True
4539,wJGSTJdt,Radio Monte Carlo Swiss,radiomontecarlo,http://www.radiomontecarlo.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://radio.nello.tv/128k,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),26,True
4540,C9L4TbxN,Radio Radius,radioradius,http://www.radioradius.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://relay.radio.ethz.ch/sender.mp3,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),37,True
4541,kcpbXe27,SRF 1,srf-1,http://www.srf1.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/regi_bs_bl/mp3_128?.mp3=,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),51,True
4542,GX75TZ18,SRF 2,srf-2,http://www.srf2.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/drs2/mp3_128?.mp3=,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),45,True
4543,E9IaBqYh,SRF 3,srf-3,http://www.srf3.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/drs3/mp3_128,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),39,True
4544,2PyCFXQk,SRF 4 News,srf-4-news,http://www.srf.ch/radio-srf-4-news,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://streaming.swisstxt.ch/m/drs4news/mp3_128,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),47,True
4545,RWDb3jfn,SRF Musikwelle,srf-musikwelle,http://www.srfmusikwelle.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/drsmw/mp3_128,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),40,True
4546,nqxLlXxF,SRF Virus,srf-virus,http://www.srfvirus.ch/,"{'name': 'Zürich', 'geo': [8.541694, 47.3768866]}",True,False,Switzerland,http://stream.srg-ssr.ch/m/drsvirus/mp3_128,Zürich,"[8.541694, 47.3768866]",8.541694,47.3768866,POINT (8.541694 47.3768866),43,True
4549,YN5AZZ8N,MetroRadio,metroradio,http://metroradio.net,"{'name': 'Makurdi', 'geo': [8.539144, 7.7321516]}",True,False,Nigeria,http://metroradio.radioca.st/stream?type=http&nocache=28,Makurdi,"[8.539144, 7.7321516]",8.539144,7.7321516,POINT (8.539144 7.7321516),56,True
4550,jPKA9ZJO,Radio Benue Makurdi,radio-benue-makurdi,http://live.radiobenue.com,"{'name': 'Makurdi', 'geo': [8.539144, 7.7321516]}",True,False,Nigeria,http://edge.mixlr.com/channel/hpyne,Makurdi,"[8.539144, 7.7321516]",8.539144,7.7321516,POINT (8.539144 7.7321516),35,True
4553,L9McmtGU,Hertz 87.9,radiohertz,http://radiohertz.de,"{'name': 'Bielefeld', 'geo': [8.532470800000002, 52.0302285]}",True,False,Germany,http://hertz-stream.dhcp.uni-bielefeld.de/stream/hertz-hq.mp3?.mp3=,Bielefeld,"[8.532470800000002, 52.0302285]",8.532470800000002,52.0302285,POINT (8.532470800000002 52.0302285),67,True
4554,8wMo8L49,1.FM - Absolute Country Hits,radio-1-fm-absolute-country-hits,http://www.1.fm/hello,"{'name': 'Zug', 'geo': [8.5154946, 47.1661672]}",True,False,Switzerland,http://sc3b-sjc.1.fm:7800/,Zug,"[8.5154946, 47.1661672]",8.5154946,47.1661672,POINT (8.5154946 47.1661672),26,True
4555,JcoEHF6i,Radio Eviva,radio-eviva,http://www.eviva.ch,"{'name': 'Zug', 'geo': [8.5154946, 47.1661672]}",True,False,Switzerland,http://radioeviva.ice.infomaniak.ch/radioeviva-128.mp3,Zug,"[8.5154946, 47.1661672]",8.5154946,47.1661672,POINT (8.5154946 47.1661672),54,True
4556,hGv8rn1Z,ERF Radio ,erf,http://www.erf.de/,"{'name': 'Wetzlar', 'geo': [8.508164599999999, 50.5589802]}",True,False,Germany,http://c14000-l.i.core.cdn.streamfarm.net/14000cina/live/3212erf_96/live_de_96.mp3,Wetzlar,"[8.508164599999999, 50.5589802]",8.508164599999999,50.5589802,POINT (8.508164599999999 50.5589802),82,True
4558,5LgmVVR-,Radio Algérie (locale),radio-algerie-illizi,http://www.radioalgerie.dz/player/fr/live/33-Illizi,"{'name': 'Illizi', 'geo': [8.473295608398416, 26.509224444281802]}",True,False,Algeria,http://illizi.ice.infomaniak.ch/33.aac,Illizi,"[8.473295608398416, 26.509224444281802]",8.473295608398416,26.509224444281802,POINT (8.473295608398416 26.5092244442818),38,True
4559,ds1fZS1A,Linea Radio Savona,linea-radio-savona,http://www.linearadiosavona.com,"{'name': 'Savona', 'geo': [8.472429523339883, 44.30932053744573]}",True,False,Italy,http://94.23.67.20:8034/live,Savona,"[8.472429523339883, 44.30932053744573]",8.472429523339883,44.30932053744573,POINT (8.472429523339883 44.30932053744573),28,True
4560,4TSQ8tJw,bermuda.funk,bermuda-funk,http://www.bermudafunk.org,"{'name': 'Mannheim', 'geo': [8.466039499999999, 49.4874592]}",True,False,Germany,http://streaming.fueralle.org:8000/bermudafunk_high,Mannheim,"[8.466039499999999, 49.4874592]",8.466039499999999,49.4874592,POINT (8.466039499999999 49.4874592),51,True
4561,CNugkaaF,RadioAktiv,radioaktiv,http://www.radioaktiv.org/,"{'name': 'Mannheim', 'geo': [8.466039499999999, 49.4874592]}",True,False,Germany,http://stream.radioaktiv.org:8233/HiFi?.mp3=,Mannheim,"[8.466039499999999, 49.4874592]",8.466039499999999,49.4874592,POINT (8.466039499999999 49.4874592),44,True
4562,F8UD2Bk0,RauteMusikFM - Schlager,rautemusik,http://www.rautemusik.fm/schlager/,"{'name': 'Mannheim', 'geo': [8.466039499999999, 49.4874592]}",True,False,Germany,http://de-hz-fal-stream05.rautemusik.fm/schlager,Mannheim,"[8.466039499999999, 49.4874592]",8.466039499999999,49.4874592,POINT (8.466039499999999 49.4874592),48,True
